image,true_label,pred_label,confidence,correct
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00513.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00514.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00515.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00516.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00517.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00518.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00519.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00520.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00521.png,NORMAL,TUBERCULOSIS,0.9995,False
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00522.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00523.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00524.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00525.png,NORMAL,NORMAL,0.9487,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00526.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00527.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00528.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00529.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00530.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00531.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00532.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00533.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00534.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00535.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00536.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00537.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00538.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00539.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00540.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00541.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00542.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00543.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00544.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00545.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00546.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00547.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00548.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00549.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00550.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00551.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00552.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00553.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00554.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00555.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00556.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00557.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00558.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00559.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00560.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00561.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00562.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00563.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00564.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00565.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00566.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00567.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00568.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00569.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00570.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00571.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00572.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00573.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00574.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00575.png,NORMAL,NORMAL,0.9977,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00576.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00577.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00578.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00579.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00580.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00581.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00582.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00583.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00584.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00585.png,NORMAL,NORMAL,0.9991,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00586.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00587.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00588.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00589.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00590.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00591.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00592.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00593.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00594.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00595.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00596.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00597.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00598.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00599.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00600.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00601.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00602.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00603.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00604.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00605.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00606.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00607.png,NORMAL,NORMAL,0.9994,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00608.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00609.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00610.png,NORMAL,NORMAL,0.9971,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00611.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00612.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00613.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00614.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00615.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00616.png,NORMAL,NORMAL,0.9997,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00617.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00618.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00619.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00620.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00621.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00622.png,NORMAL,NORMAL,0.9713,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00623.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00624.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00625.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00626.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00627.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00628.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00629.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00630.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00631.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00632.png,NORMAL,NORMAL,0.9994,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00633.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00634.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00635.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00636.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00637.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00638.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00639.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00640.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00641.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00642.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00643.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00644.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00645.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00646.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00647.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00648.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00649.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00650.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00651.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00652.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00653.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00654.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00655.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00656.png,NORMAL,NORMAL,0.9922,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00657.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00658.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00659.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00660.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00661.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00662.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00663.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00664.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00665.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00666.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00667.png,NORMAL,NORMAL,0.9998,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00668.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00669.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00670.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00671.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00672.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00673.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00674.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00675.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00676.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00677.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00678.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00679.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00680.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00681.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00682.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00683.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00684.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00685.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00686.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00687.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00688.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00689.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00690.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00691.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00692.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00693.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00694.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00695.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00696.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00697.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00698.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00699.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00700.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00701.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00702.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00703.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00704.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00705.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00706.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00707.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00708.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00709.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00710.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00711.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00712.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00713.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00714.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00715.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00716.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00717.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00718.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00719.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00720.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00721.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00722.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00723.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00724.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00725.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00726.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00727.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00728.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00729.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00730.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00731.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00732.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00733.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00734.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00735.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00736.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00737.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00738.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00739.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00740.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00741.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00742.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00743.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00744.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00745.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00746.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00747.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00748.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00749.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00750.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00751.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00752.png,NORMAL,NORMAL,0.9999,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00753.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00754.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00755.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00756.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00757.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00758.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00759.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00760.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00761.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00762.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00763.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00764.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00765.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00766.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00767.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00768.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00769.png,NORMAL,NORMAL,1.0,True
g:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00770.png,NORMAL,NORMAL,1.0,True
