distance,class_1,file_name_1,file_path_1,class_2,file_name_2,file_path_2
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,normal,h4636.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4636.png
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,normal,h4848.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4848.png
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,sick,s0256.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s0256.png
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,sick,s1719.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1719.png
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,tb,tb0050.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0050.png
4,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png,tb,tb0830.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0830.png
4,normal,h2521.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2521.png,normal,h4286.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4286.png
4,normal,h2522.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2522.png,normal,h2936.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2936.png
2,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3348.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3348.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3500.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3500.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3587.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3587.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3675.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3675.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3797.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3797.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h3819.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3819.png
2,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h4750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4750.png
4,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png,normal,h4958.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4958.png
4,normal,h2530.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2530.png,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png
4,normal,h2530.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2530.png,normal,h2870.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2870.png
4,normal,h2530.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2530.png,normal,h3848.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3848.png
4,normal,h2530.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2530.png,normal,h3873.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3873.png
4,normal,h2530.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2530.png,normal,h4571.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4571.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h3039.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3039.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h3383.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3383.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h3742.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3742.png
2,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h4004.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4004.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h4402.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4402.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h4432.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4432.png
4,normal,h2531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2531.png,normal,h4762.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4762.png
4,normal,h2533.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2533.png,tb,tb1099.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb1099.png
4,normal,h2547.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2547.png,normal,h3354.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3354.png
4,normal,h2547.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2547.png,tb,tb0229.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0229.png
4,normal,h2565.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2565.png,normal,h2735.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2735.png
4,normal,h2565.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2565.png,normal,h4063.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4063.png
4,normal,h2567.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2567.png,normal,h4458.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4458.png
4,normal,h2577.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2577.png,normal,h3830.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3830.png
4,normal,h2579.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2579.png,normal,h2634.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2634.png
4,normal,h2592.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2592.png,normal,h4440.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4440.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,normal,h3059.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3059.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,normal,h3825.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3825.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,normal,h4038.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4038.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,normal,h4788.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4788.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,sick,s0063.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s0063.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,sick,s2293.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s2293.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,sick,s4071.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4071.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,sick,s4090.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4090.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,sick,s4983.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4983.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,tb,tb0212.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0212.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,tb,tb0739.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0739.png
4,normal,h2593.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2593.png,tb,tb1030.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb1030.png
4,normal,h2602.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2602.png,normal,h3070.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3070.png
4,normal,h2602.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2602.png,normal,h3542.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3542.png
4,normal,h2604.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2604.png,normal,h2768.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2768.png
4,normal,h2604.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2604.png,normal,h2791.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2791.png
4,normal,h2604.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2604.png,normal,h2901.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2901.png
4,normal,h2606.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2606.png,normal,h4440.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4440.png
4,normal,h2611.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2611.png,normal,h3745.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3745.png
4,normal,h2616.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2616.png,normal,h2972.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2972.png
4,normal,h2618.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2618.png,normal,h3386.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3386.png
4,normal,h2618.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2618.png,normal,h4951.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4951.png
4,normal,h2621.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2621.png,normal,h4254.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4254.png
4,normal,h2624.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2624.png,normal,h4017.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4017.png
4,normal,h2625.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2625.png,normal,h3400.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3400.png
4,normal,h2625.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2625.png,normal,h4206.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4206.png
4,normal,h2643.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2643.png,normal,h2871.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2871.png
4,normal,h2643.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2643.png,normal,h4908.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4908.png
4,normal,h2656.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2656.png,normal,h2775.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2775.png
4,normal,h2656.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2656.png,normal,h3127.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3127.png
4,normal,h2656.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2656.png,normal,h3416.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3416.png
4,normal,h2656.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2656.png,normal,h4970.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4970.png
4,normal,h2661.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2661.png,normal,h4677.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4677.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h2801.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2801.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h3348.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3348.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h3500.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3500.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h3587.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3587.png
2,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h3675.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3675.png
2,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h3819.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3819.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h4356.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4356.png
2,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h4750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4750.png
2,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,normal,h4958.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4958.png
4,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png,sick,s1080.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1080.png
4,normal,h2669.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2669.png,normal,h3428.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3428.png
4,normal,h2676.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2676.png,normal,h4236.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4236.png
4,normal,h2691.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2691.png,sick,s1744.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1744.png
4,normal,h2691.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2691.png,sick,s3523.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s3523.png
4,normal,h2692.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2692.png,normal,h3781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3781.png
2,normal,h2697.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2697.png,normal,h3085.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3085.png
4,normal,h2705.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2705.png,normal,h4359.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4359.png
4,normal,h2712.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2712.png,sick,s1719.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1719.png
4,normal,h2712.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2712.png,tb,tb0264.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0264.png
4,normal,h2715.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2715.png,normal,h4253.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4253.png
4,normal,h2719.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2719.png,normal,h4219.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4219.png
4,normal,h2735.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2735.png,normal,h4217.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4217.png
4,normal,h2735.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2735.png,normal,h4269.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4269.png
4,normal,h2738.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2738.png,normal,h2963.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2963.png
4,normal,h2738.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2738.png,normal,h3803.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3803.png
2,normal,h2738.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2738.png,normal,h4561.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4561.png
4,normal,h2738.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2738.png,normal,h4811.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4811.png
4,normal,h2738.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2738.png,sick,s4259.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4259.png
4,normal,h2739.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2739.png,normal,h3144.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3144.png
4,normal,h2740.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2740.png,normal,h3475.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3475.png
4,normal,h2743.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2743.png,normal,h3975.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3975.png
4,normal,h2747.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2747.png,sick,s1619.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1619.png
4,normal,h2747.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2747.png,sick,s3041.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s3041.png
4,normal,h2750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2750.png,normal,h2871.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2871.png
4,normal,h2750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2750.png,normal,h3441.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3441.png
4,normal,h2750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2750.png,normal,h3449.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3449.png
4,normal,h2750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2750.png,normal,h4019.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4019.png
4,normal,h2750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2750.png,normal,h4423.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4423.png
4,normal,h2752.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2752.png,tb,tb0242.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0242.png
4,normal,h2756.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2756.png,normal,h4943.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4943.png
4,normal,h2756.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2756.png,tb,tb1112.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb1112.png
4,normal,h2758.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2758.png,normal,h3820.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3820.png
4,normal,h2769.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2769.png,normal,h3938.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3938.png
4,normal,h2774.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2774.png,normal,h4380.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4380.png
4,normal,h2775.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2775.png,normal,h2805.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2805.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h3387.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3387.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h3608.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3608.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h3819.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3819.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h4356.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4356.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h4536.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4536.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,normal,h4569.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4569.png
4,normal,h2778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2778.png,sick,s1080.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1080.png
4,normal,h2786.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2786.png,normal,h3820.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3820.png
4,normal,h2801.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2801.png,normal,h3269.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3269.png
2,normal,h2801.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2801.png,normal,h3348.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3348.png
4,normal,h2801.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2801.png,normal,h3675.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3675.png
4,normal,h2805.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2805.png,normal,h4359.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4359.png
4,normal,h2808.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2808.png,normal,h3538.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3538.png
4,normal,h2815.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2815.png,normal,h3063.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3063.png
4,normal,h2828.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2828.png,normal,h4812.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4812.png
4,normal,h2831.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2831.png,normal,h4431.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4431.png
4,normal,h2846.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2846.png,normal,h3475.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3475.png
4,normal,h2849.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2849.png,normal,h4151.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4151.png
4,normal,h2852.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2852.png,normal,h3104.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3104.png
