reason,recommended_remove,keep
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04186.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03397.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04305.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03397.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00800.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03397.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00976.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03397.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01042.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03397.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00977.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03398.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04510.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03399.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04511.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03400.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00764.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03401.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00978.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03402.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03403.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04512.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03403.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03403.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00979.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03404.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00765.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03405.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04513.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03406.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04514.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03407.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04515.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03408.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04516.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03409.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04517.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03410.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04518.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03411.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00766.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03412.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04519.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03413.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04520.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03414.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00980.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03415.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03416.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03616.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03416.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04521.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03416.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03416.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00805.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03416.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03722.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03417.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04451.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03417.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04522.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03417.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04679.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03417.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04402.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03418.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04523.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03418.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04524.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03419.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00981.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03420.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00982.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03421.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04525.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03422.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00983.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03423.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04526.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03424.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04527.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03425.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04528.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03426.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04529.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03427.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00961.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03428.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00984.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03428.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03796.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03429.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00711.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03429.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00767.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03429.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00768.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03430.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00769.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03431.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00985.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03432.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04530.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03433.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04531.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03434.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03937.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04512.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04532.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00921.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00631.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00726.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03435.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04421.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03436.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04533.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03436.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00770.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03437.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04534.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03438.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00771.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03439.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04535.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03440.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00772.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03441.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04536.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03442.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00986.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03443.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00773.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03444.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00774.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03445.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04537.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03446.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03604.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03447.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04032.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03447.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04385.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03447.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04538.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03447.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04616.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03447.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04539.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03448.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00987.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03449.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00988.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03450.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04540.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03451.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00989.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03452.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04541.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03453.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04542.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03454.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00775.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03455.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00776.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03456.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04543.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03457.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04544.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03458.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04545.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03459.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04336.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03460.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04546.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03460.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00990.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03461.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04547.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03462.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03534.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03689.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03826.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04326.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04374.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04584.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04662.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00991.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00655.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00727.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03463.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00777.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03464.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04548.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03466.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04549.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03467.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00778.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03468.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00992.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03470.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03700.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03471.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04500.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03471.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04550.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03471.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00653.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03471.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00822.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03471.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04551.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03472.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00993.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03473.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04192.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03474.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04552.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03474.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04553.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03475.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00994.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03476.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04554.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03477.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04555.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03478.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04556.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03479.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04557.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03480.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04558.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03481.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04559.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03482.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04560.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03483.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04037.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03484.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04561.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03484.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00995.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03485.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00779.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03486.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00996.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03487.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04562.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03488.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03755.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03489.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04563.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03489.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04698.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03489.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00806.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03489.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00726.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03489.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00997.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03490.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04564.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03491.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00780.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03492.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00781.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03493.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04565.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03494.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00998.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03495.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04566.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03496.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04567.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03497.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00782.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03498.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04568.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03499.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00999.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03500.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00783.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03501.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01000.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03502.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03519.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04196.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04521.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04569.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04575.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00563.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00780.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03503.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04110.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03504.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04364.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03504.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_00937.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03504.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01001.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03504.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04570.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03505.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00784.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03506.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00785.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03507.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01002.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03508.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00786.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03509.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_04571.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03510.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00787.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03511.png
perceptual_duplicate,G:\Ai-CDD\data\raw\dataset\test\NORMAL\normal_01003.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_03512.png
