image,true,pred,confidence
normal_01163.png,NORMAL,NORMAL,1.0
tb_00001.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00002.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00003.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00004.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00005.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00006.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00007.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00008.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00009.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00010.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00011.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00012.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00013.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00014.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00015.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00016.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00017.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00018.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00019.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00020.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00021.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00022.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00023.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00024.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00025.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00026.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00027.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00028.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00029.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00030.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00031.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00032.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00033.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00034.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00035.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00036.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00037.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00038.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00039.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00040.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00041.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00042.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00043.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00044.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00045.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00046.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00047.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00048.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00049.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00050.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00051.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00052.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00053.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00054.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00055.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00056.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00057.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00058.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00059.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00060.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00061.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00062.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00063.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00064.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00065.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00066.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00067.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00068.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00069.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00070.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00071.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00072.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00073.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00074.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00075.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00076.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00077.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00078.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00079.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00080.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00081.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00082.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00083.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00084.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00085.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00086.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00087.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00088.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00089.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00090.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00091.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00092.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00093.png,TUBERCULOSIS,TUBERCULOSIS,0.7813
tb_00094.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00095.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00096.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00097.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00098.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00099.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00100.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00101.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00102.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00103.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00104.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00105.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00106.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00107.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00108.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00109.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00110.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00111.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00112.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00113.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00114.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00115.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00116.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00117.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00118.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00119.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00120.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00121.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00122.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00123.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00124.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00125.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00126.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00127.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00128.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00129.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00130.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00131.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00132.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00133.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00134.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00135.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00136.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00137.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00138.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00139.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00140.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00141.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00142.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00143.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00144.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00145.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00146.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00147.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00148.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00149.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00150.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00151.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00152.png,TUBERCULOSIS,TUBERCULOSIS,0.9899
tb_00153.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00154.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00155.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00156.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00157.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00158.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00159.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00160.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00161.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00162.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00163.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00164.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00165.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00166.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00167.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00168.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00169.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00170.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00171.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00172.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00173.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00174.png,TUBERCULOSIS,TUBERCULOSIS,0.9979
tb_00175.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00176.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00177.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00178.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00179.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00180.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00181.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00182.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00183.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00184.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00185.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00186.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00187.png,TUBERCULOSIS,TUBERCULOSIS,0.9998
tb_00188.png,TUBERCULOSIS,TUBERCULOSIS,0.8581
tb_00189.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00190.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00191.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00192.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00193.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00194.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00195.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00196.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00197.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00198.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00199.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00200.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00201.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00202.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00203.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00204.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00205.png,TUBERCULOSIS,TUBERCULOSIS,0.9951
tb_00206.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00207.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00208.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00209.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00210.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00211.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00212.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00213.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00214.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00215.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00216.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00217.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00218.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00219.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00220.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00221.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00222.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00223.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00224.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00225.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00226.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00227.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00228.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00229.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00230.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00231.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00232.png,TUBERCULOSIS,TUBERCULOSIS,0.991
tb_00233.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00234.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00235.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00236.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00237.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00238.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00239.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00240.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00241.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00242.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00243.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00244.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00245.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00246.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00247.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00248.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00249.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00250.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00251.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00252.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00253.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00254.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00255.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00256.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00257.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00258.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00259.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00260.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00261.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00262.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00263.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00264.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00265.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00266.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00267.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00268.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00269.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00270.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00271.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00272.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00273.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00274.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00275.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00276.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00277.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00278.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00279.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00280.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00281.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00282.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00283.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00284.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00285.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00286.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00287.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00288.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00289.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00290.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00291.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00292.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00293.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00294.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00295.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00296.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00297.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00298.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00299.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00300.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00301.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00302.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00303.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00304.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00305.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00306.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00307.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00308.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00309.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00310.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00311.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00312.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00313.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00314.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00315.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00316.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00317.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00318.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00319.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00320.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00321.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00322.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00323.png,TUBERCULOSIS,TUBERCULOSIS,0.9971
tb_00324.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00325.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00326.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00327.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00328.png,TUBERCULOSIS,TUBERCULOSIS,0.9998
tb_00329.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00330.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00331.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00332.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00333.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00334.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00335.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00336.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00337.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00338.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00339.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00340.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00341.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00342.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00343.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00344.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00345.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00346.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00347.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00348.png,TUBERCULOSIS,NORMAL,0.824
tb_00349.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00350.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00351.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00352.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00353.png,TUBERCULOSIS,TUBERCULOSIS,0.9977
tb_00354.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00355.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00356.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00357.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00358.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00359.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00360.png,TUBERCULOSIS,TUBERCULOSIS,0.6188
tb_00361.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00362.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00363.png,TUBERCULOSIS,TUBERCULOSIS,0.9999
tb_00364.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00365.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00366.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00367.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00368.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00369.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00370.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00371.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00372.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00373.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00374.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00375.png,TUBERCULOSIS,NORMAL,0.7434
tb_00376.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00377.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00378.png,TUBERCULOSIS,TUBERCULOSIS,0.9998
tb_00379.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00380.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00381.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00382.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00383.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00384.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00385.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00386.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00387.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00388.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00389.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00390.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00391.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00392.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00393.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00394.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00395.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00396.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00397.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00398.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00399.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00400.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00401.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00402.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00403.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00404.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00405.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00406.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00407.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00408.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00409.png,TUBERCULOSIS,TUBERCULOSIS,1.0
tb_00410.png,TUBERCULOSIS,TUBERCULOSIS,1.0
